CaseID	VehicleNumber	Discussion	PSU	PSUStrata	RATWeight
657004881	1	Vehicle 1 - 1999 Volvo flatbed straight truck  The driver of the 1999 Volvo flatbed straight truck, a 30-year old male, was traveling north on a 4-lane undivided roadway (2 lanes each direction) in the second (left) lane of travel. The truck was filled to	4	3	34.364
657004881	2	Vehicle 2 - 1994 Kenworth tractor pulling one closed van semi-trailer  The driver of the 1994 Kenworth tractor pulling one empty closed van semi-trailer, a 25-year old male, was traveling north on a 4-lane undivided roadway (2 lanes each direction) in the	4	3	34.364
657004881	3	Vehicle 3 - 1983 GMC straight truck step van  The driver of the 1983 GMC straight truck step van, a 28-year old male, was traveling south on a 4-lane undivided roadway (2 lanes each direction) in the second (left) lane of travel. The truck was filled to a	4	3	34.364
657005006	1	Vehicle #1- 1989 Freightliner straight garbage truck  The driver of the 1989 Freightliner garbage truck, a 63 year old male, who was 175 cm (69") tall and weighed 73 kg (161 lbs.), was proceeding along a two lane, undivided, straight, level, dry asphalt r	4	3	34.364
658004281	1	Vehicle 1 - 1991 Mitsubishi Eclipse 2-door coupe  The driver of the 1991 Mitsubishi Eclipse 2-door coupe, a 17-year old female, was traveling south on a 2-lane undivided roadway approaching an intersection with an undivided 3-lane east/west roadway (2 lan	4	3	53.409
658004281	2	Vehicle 2 - 2000 Kenworth straight dump truck  The driver of the empty 2000 Kenworth straight dump truck, a 30-year old male, was traveling west on a 3-lane undivided roadway (1 lane westbound, 2 lanes eastbound) approaching a T-intersection located on hi	4	3	53.409
800003784	1	Vehicle #1 - 1991 Saturn  The driver of a 1991 Saturn, a 17 year old female, was en route to a school related activity when she realized that she was not familiar with the route and indicated that she was lost.  This was the first time the driver had trav	2	3	93.511
800003784	2	Vehicle #2 - 1998 Freightliner straight truck  The driver of the 1998 Freightliner straight truck, a 49 year old male, was traveling north on a two lane undivided, negative 2 percent slope, dry asphalt roadway with a posted speed limit of 55 mph when the	2	3	93.511
800003927	1	Vehicle #1 - 1993 Ford Escort  The driver of the 1993 Ford Escort, a 76-year old female, was traveling south on a 4-lane divided highway (2 lanes each direction) in the left lane at an estimated speed of 64 KMPH (40 MPH) when she noted the 1994 Freightlin	2	3	93.511
800003927	2	Vehicle #2 - 1994 Freightliner truck tractor semi-trailer  The driver of the 1994 Freightliner FLD 120 (truck tractor pulling an open-topped 1994 Spec semi-trailer fully loaded with scrap metal), a 26-year old male, was traveling west on a 2-lane divided	2	3	93.511
800004204	1	Vehicle 1 - 1996 Mack CH613 tractor pulling one dump body trailer  The driver of the 1996 Mack CH 613 tractor pulling one dump body trailer, a 45-year old male, was traveling westbound on a 2 lane (1 lane each direction) undivided roadway. The driver had	2	3	145.338
800004246	1	Vehicle 1 - 1992 Volvo WHITEGMC tractor pulling one 1997 SpecTec dump semi-trailer  The driver of the 1992 Volvo WHITEGMC tractor pulling a 1997 SpecTec dump semi trailer, a 37-year old male, was traveling east on a 2-lane undivided roadway approaching a	2	3	93.511
800004407	1	Vehicle 1 - 1986 Chevrolet Spectrum  The driver of the 1986 Chevrolet Spectrum, a 57-year old female, was traveling east on a rural 2-lane roadway (1 lane each direction) approaching an intersection with another 2- lane roadway. It was dark and neither th	2	3	93.511
800004407	2	Vehicle 2 - 1971 International Harvester straight truck  The driver of the 1971 International Harvester straight truck, a 45-year old male, was traveling northbound on a rural 2-lane roadway approaching an intersection with another 2-lane roadway. It was	2	3	93.511
800004604	1	Vehicle 1 - 1992 Hyundai Scoupe  The driver of the 1992 Hyundai Scoupe, a 17-year old male, was traveling west on a 2-lane undivided roadway negotiating a curve to the right. This roadway ended at a T-intersection with a north/south roadway, and the drive	2	3	61.96
800004604	2	Vehicle 2 - 1994 International tractor pulling one dump-body semi-trailer  The driver of the 1994 International tractor pulling one dump-body semi-trailer, a 58-year old male, was traveling north on a 2-lane undivided roadway. He was heading toward home,	2	3	61.96
800004684	1	Vehicle 1 - 2001 Mack straight truck with boom mounted on flatbed  The driver of the 2001 Mack straight truck with a boom mounted on the flatbed, a 29-year old male, was traveling east on a 2-lane undivided roadway with a posted speed limit of 89 KMPH (55	2	3	93.511
800004865	1	Vehicle 1 - 1998 Freightliner tractor pulling one refrigerated van semi-trailer  The driver of the 1998 Freightliner tractor pulling one refrigerated semi-trailer, a 33-year old male, was traveling south on a 2-lane roadway divided by a guardrail (4 lanes	2	3	93.511
800004866	1	Vehicle 1 - 1996 Freightliner tractor pulling one dump body semi-trailer  The driver of the 1996 Freightliner tractor pulling one empty dump body semi-trailer, a 42-year old male, was traveling south on a 2-lane undivided roadway that ran parallel to a ra	2	3	61.96
800005124	1	Vehicle 1 - 1987 Autocar flatbed straight truck with boom  The driver of the 1987 Autocar flatbed straight truck with boom, a 33-year old male, was traveling west on a 2-lane undivided roadway approaching a 9.1 percent downgrade. The truck was filled to 5	2	3	93.511
800005307	1	Vehicle 1 - 1989 Peterbilt tractor pulling one dump semi-trailer  The driver of the 1989 Peterbilt tractor pulling one empty dump semi-trailer, a 65-year old male, was traveling south on a 2-lane undivided roadway approaching an intersection with a plant	2	3	93.511
800005764	1	Vehicle 1 - 1998 International tractor pulling one closed van semi-trailer  The driver of the 1998 International tractor pulling one closed van semi-trailer, a 34-year old male, was traveling north on a 2-lane interstate divided by a guardrail (4 lanes to	2	3	93.511
800005991	1	Vehicle #1, a 1998 Volvo 4 x 2 tractor hauling a 1996 Great Dane semi-trailer which was empty, was traveling north in the right lane on a divided 4 lane rural interstate. The posted speed limit was 65 MPH (105 KPMH) and there was a downgrade of -2.5percen	2	3	93.511
800006228	1	Vehicle #1, a 2003 Peterbilt 379 conventional cab, towing a 2000 Ravens dump trailer (which was empty) was traveling north on a two lane undivided straight roadway.  Vehicle #1 approached an intersecting roadway to the right with an at grade railroad cros	2	3	0
800006415	1	Vehicle #1, 1994 Plymouth Voyager  Vehicle #1, a 1994 Plymouth Voyager, was traveling north on a two lane undivided roadway with a posted speed limit of 56 kmph (35 mph) and negotiating a left curve with a 4.9 percent superelevation and a positive 10.4 pe	2	3	145.338
800006415	2	Vehicle #2, 2000 Freightliner truck tractor pulling a Fruehauf van semi-trailer  Vehicle #2, a 2000 Freightliner FLD-120 tractor towing a 1988 Fruehauf van semi-trailer partially loaded with 12,000 pounds of palletized general freight, was traveling south	2	3	145.338
800006416	1	Vehicle 1 was a 1998 Freightliner Century Class C120 tractor pulling a 1996 Great Dane refrigerated van loaded with general freight (kitty litter). Vehicle 1 was traveling north in the driving lane of a four lane, divided, level, interstate roadway with a	2	3	61.96
800006431	1	Vehicle 1, a 1998 Oshkosh S-2346 Cement Mixer, fully loaded, was traveling east on a level two lane undivided roadway with a posted speed limit of 55 MPH (89 KPH). The operator of Vehicle 1 stated that he heard a loud "bang" and Vehicle 1 began pulling to	2	3	93.511
800006471	1	Vehicle 1, a 1992 Ford Escort, was traveling west on a two lane undivided level roadway with a posted speed limit of 55 mph (89 kmph), negotiating a curve to the right and approaching a driveway on the left.  Vehicle 2, a 2003 Honda Pilot, was traveling o	2	3	145.338
800006471	2	Vehicle 1, a 1992 Ford Escort, was traveling west on a two lane undivided level roadway with a posted speed limit of 55 mph (89 kmph), negotiating a curve to the right and approaching a driveway on the left.  Vehicle 2, a 2003 Honda Pilot, was traveling o	2	3	145.338
800006471	3	Vehicle 1, a 1992 Ford Escort, was traveling west on a two lane undivided level roadway with a posted speed limit of 55 mph (89 kmph), negotiating a curve to the right and approaching a driveway on the left.  Vehicle 2, a 2003 Honda Pilot, was traveling o	2	3	145.338
801003829	1	Vehicle #1- 1996 Mazda 626   The driver of the 1996 Mazda 626, a 40 year old male who was 175 cm (69") tall and weighed 62 kg (137 lbs.), was proceeding eastbound on a wide straight two lane, undivided, dry asphalt roadway when the driver attempted to pas	3	1	148.42
801003829	2	Vehicle #2- 1999 Mack garbage compactor straight truck  The 1999 Mack garbage compactor straight truck was traveling westbound on a wide two lane, undivided, dry, level, asphalt roadway when it made a left turn across the eastbound travel lane.  The drive	3	1	148.42
