CaseID	VehicleNumber	PreEventMovement	ACRCriticalEvent	CriticalEventCat	ACRReason	ReasonCat	ACRAvoidance	ACRStability	ACRLocation	ACRRightOfWay	CrashCode	AccidentCat	ACRJackknife	ACRCargoshift	PSU	PSUStrata	RATWeight
819004765	1	14	6	1	140	3	2	1	1	88	2	1	0	0	76	12	179.933
819005086	1	14	3	1	142	4	7	1	2	88	98	13	0	0	76	12	179.933
819005325	1	14	6	1	140	3	98	8	2	88	98	13	0	0	76	12	339.044
819005385	1	1	53	3	0	0	1	1	1	2	25	2	0	0	76	12	179.933
819005385	2	1	125	9	0	0	1	1	1	1	98	13	0	0	76	12	179.933
819005385	3	1	125	9	0	0	9	1	1	1	98	13	0	0	76	12	179.933
819005385	4	1	6	1	143	4	2	1	1	2	24	2	0	0	76	12	179.933
819005385	5	1	125	9	0	0	10	1	1	2	98	13	0	0	76	12	179.933
819005527	1	14	6	1	140	3	98	8	2	88	98	13	0	0	76	12	339.044
819005585	1	14	13	2	100	1	1	1	4	88	1	1	0	0	76	12	339.044
819005627	1	14	6	1	140	3	99	2	1	88	98	13	0	0	76	12	339.044
819005645	1	1	10	2	199	4	99	1	4	2	50	3	0	0	76	12	64.704
819005645	2	1	62	4	0	0	3	2	1	1	51	3	0	0	76	12	64.704
819005808	1	1	10	2	100	1	1	1	4	88	6	7	0	1	76	12	179.933
819005865	1	14	6	1	140	3	9	1	2	88	7	7	0	0	76	12	339.044
819006025	1	1	10	2	100	1	1	1	2	2	64	6	0	0	76	12	179.933
819006025	2	1	125	9	0	0	99	1	1	1	98	13	0	0	76	12	179.933
819006025	3	1	62	4	0	0	9	2	1	1	65	6	0	0	76	12	179.933
819006065	1	14	6	1	140	3	9	8	2	88	98	13	1	0	76	12	179.933
819006125	1	14	6	1	140	3	11	2	2	88	98	13	0	0	76	12	339.044
819006126	1	14	13	2	100	1	1	1	4	88	1	1	0	0	76	12	339.044
820003685	1	1	83	5	0	0	9	2	1	88	13	11	0	0	78	12	0
820003686	1	6	54	3	125	3	99	1	1	2	64	6	0	0	78	12	0
820003686	2	14	54	3	0	0	7	1	1	1	65	6	0	0	78	12	0
820003686	3	14	125	9	0	0	99	1	1	1	98	13	0	0	78	12	0
820003742	1	1	12	2	100	1	1	1	4	88	6	7	0	0	78	12	138.103
820003765	1	1	98	7	125	3	7	1	2	2	52	3	0	0	78	12	49.662
820003765	2	1	54	3	0	0	8	2	2	1	52	3	0	0	78	12	49.662
820003922	1	12	12	2	119	2	1	1	6	88	98	13	0	0	78	12	49.662
820003922	2	14	61	4	0	0	8	2	2	1	98	13	0	0	78	12	49.662
820003962	1	1	12	2	100	1	1	1	4	88	6	7	0	0	78	12	260.223
820003982	1	14	13	2	142	4	6	4	6	88	1	1	1	0	78	12	260.223
820004042	1	1	13	2	100	1	1	1	4	88	1	1	0	0	78	12	138.103
820004043	1	1	13	2	100	1	6	4	6	88	48	12	0	0	78	12	138.103
820004043	2	1	61	4	0	0	1	1	1	1	48	12	0	0	78	12	138.103
820004062	1	1	10	2	111	2	1	1	2	2	66	6	0	0	78	12	138.103
820004062	2	1	62	4	0	0	8	2	2	2	66	6	0	0	78	12	138.103
820004222	1	1	87	6	113	2	1	1	1	1	13	11	0	0	78	12	260.223
820004382	1	14	6	1	201	5	6	8	2	88	98	13	0	1	78	12	49.662
820004422	1	14	6	1	111	2	9	1	4	88	6	7	0	0	78	12	260.223
820004462	1	1	90	6	119	2	1	1	1	2	15	11	0	0	78	12	49.662
820004482	1	1	52	3	120	3	1	1	1	88	28	2	0	0	78	12	138.103
820004482	2	2	53	3	0	0	1	1	1	88	29	2	0	0	78	12	138.103
820004643	1	6	12	2	112	2	1	3	5	88	6	7	1	0	78	12	260.223
820004783	1	6	12	2	100	1	1	1	4	88	6	7	0	0	78	12	138.103
820004822	1	11	15	2	111	2	1	1	1	2	82	10	0	0	78	12	49.662
820004822	2	1	67	4	0	0	9	2	1	1	83	10	0	0	78	12	49.662
820004862	1	1	17	2	113	2	1	1	1	2	87	5	0	0	78	12	49.662
820004862	2	1	66	4	0	0	1	1	1	1	86	5	0	0	78	12	49.662
820004962	1	6	51	3	199	4	1	1	1	88	24	2	0	0	78	12	138.103
820004962	2	1	125	9	0	0	2	1	1	1	98	13	0	0	78	12	138.103
820004962	3	1	53	3	0	0	1	1	1	88	25	2	0	0	78	12	138.103
820004963	1	6	13	2	101	1	1	1	4	88	1	1	0	0	78	12	260.223
820005022	1	1	51	3	113	2	3	2	1	88	24	2	0	0	78	12	260.223
820005022	2	2	53	3	0	0	2	1	1	88	25	2	0	0	78	12	260.223
820005082	1	14	51	3	110	2	1	1	1	88	24	2	0	0	78	12	138.103
820005082	2	14	53	3	0	0	1	1	1	88	25	2	0	0	78	12	138.103
820005102	1	1	53	3	0	0	1	1	1	88	25	2	0	0	78	12	49.662
820005102	2	1	51	3	122	3	6	1	1	88	24	2	0	0	78	12	49.662
820005202	1	1	10	2	199	4	1	1	2	2	50	3	0	0	78	12	49.662
820005202	2	1	62	4	0	0	9	1	1	1	51	3	0	0	78	12	49.662
820005442	1	1	17	2	199	4	3	2	1	2	86	5	0	0	78	12	49.662
820005442	2	1	66	4	0	0	3	2	1	1	87	5	0	0	78	12	49.662
820005502	1	1	11	2	120	3	9	2	2	88	48	12	0	0	78	12	260.223
820005502	2	5	53	3	0	0	1	1	1	88	48	12	0	0	78	12	260.223
820005502	3	1	125	9	0	0	1	1	1	1	98	13	0	0	78	12	260.223
820005722	1	1	17	2	125	3	1	1	1	2	89	5	0	0	78	12	138.103
820005722	2	1	66	4	0	0	99	9	1	1	88	5	0	0	78	12	138.103
820005922	1	1	17	2	125	3	1	1	1	2	88	5	0	0	78	12	138.103
820005922	2	1	66	4	0	0	7	1	1	1	89	5	0	0	78	12	138.103
820005942	1	1	50	3	530	7	1	1	1	88	20	2	0	0	78	12	260.223
820005942	2	5	53	3	0	0	1	1	1	88	21	2	0	0	78	12	260.223
820006002	1	1	65	4	0	0	3	2	1	1	77	10	0	0	78	12	49.662
820006002	2	5	15	2	122	3	1	1	2	2	76	10	0	0	78	12	49.662
820006003	1	15	98	7	142	4	9	2	6	88	47	12	0	0	78	12	138.103
820006003	2	15	60	4	0	0	6	1	2	88	46	12	0	0	78	12	138.103
820006082	1	1	10	2	100	1	1	1	2	2	64	6	0	0	78	12	138.103
820006082	2	1	125	9	0	0	9	1	4	1	98	13	0	0	78	12	138.103
820006082	3	1	54	3	0	0	7	1	1	1	65	6	0	0	78	12	138.103
820006142	1	2	53	3	199	4	1	1	1	88	22	2	0	0	78	12	49.662
820006142	2	14	125	9	0	0	1	1	1	1	98	13	0	0	78	12	49.662
820006142	3	14	50	3	0	0	9	2	1	88	20	2	0	0	78	12	49.662
820006162	1	17	13	2	138	3	9	1	4	88	3	1	0	0	78	12	260.223
820006182	1	1	10	2	111	2	1	1	2	2	64	6	0	0	78	12	49.662
820006182	2	1	62	4	0	0	7	1	1	1	65	6	0	0	78	12	49.662
820006202	1	12	10	2	113	2	1	1	2	2	98	13	0	0	78	12	260.223
820006202	2	6	61	4	0	0	3	2	1	1	98	13	0	0	78	12	260.223
820006242	1	1	17	2	125	3	3	2	1	2	88	5	0	0	78	12	49.662
820006242	2	1	66	4	0	0	3	2	1	1	89	5	0	0	78	12	49.662
820006265	1	1	53	3	0	0	1	1	1	88	25	2	0	0	78	12	138.103
820006265	2	1	51	3	122	3	3	2	1	88	24	2	0	0	78	12	138.103
820006282	1	1	4	1	120	3	98	8	4	88	2	1	0	0	78	12	138.103
820006302	1	2	53	3	0	0	98	1	2	88	31	2	0	0	78	12	49.662
820006302	2	5	125	9	0	0	1	1	1	88	98	13	0	0	78	12	49.662
820006302	3	1	52	3	111	2	7	1	1	88	28	2	0	0	78	12	49.662
820006362	1	1	10	2	199	4	1	1	2	2	50	3	0	0	78	12	49.662
820006362	2	1	62	4	0	0	1	1	1	1	51	3	0	0	78	12	49.662
821003690	1	15	11	2	541	5	1	1	2	88	21	2	0	0	79	10	0
821003690	2	1	50	3	0	0	8	2	1	88	20	2	0	0	79	10	0
821003708	1	1	90	6	119	2	99	1	1	88	12	11	0	0	79	10	12.701
821003708	2	1	125	9	0	0	1	1	1	1	98	13	0	0	79	10	12.701
821003807	1	5	16	2	0	0	1	1	2	1	70	4	0	0	79	10	2.424
821003807	2	1	17	2	199	4	99	9	1	2	71	4	0	0	79	10	2.424
821003827	1	1	13	2	100	1	1	1	4	88	20	2	0	0	79	10	0
821003827	2	0	60	4	0	0	0	0	0	88	22	2	0	0	79	10	0
821003867	1	14	125	9	0	0	8	1	1	1	98	13	0	0	79	10	12.701
821003867	2	14	98	7	540	5	3	4	4	2	0	13	1	0	79	10	12.701
821003908	1	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821003908	2	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821003908	3	1	53	3	0	0	1	1	1	88	25	2	0	0	79	10	6.74
821003908	4	1	51	3	120	3	2	1	1	88	24	2	0	0	79	10	6.74
821003909	1	1	125	9	0	0	99	9	1	1	98	13	0	0	79	10	2.424
821003909	2	1	125	9	0	0	1	1	1	1	98	13	0	0	79	10	2.424
821003909	3	1	7	1	141	4	98	4	2	2	0	13	1	0	79	10	2.424
821003910	1	1	61	4	0	0	8	2	4	88	7	7	0	0	79	10	12.701
821003910	2	17	10	2	110	2	1	2	4	88	98	13	0	0	79	10	12.701
821003947	1	14	5	1	509	6	1	8	4	88	7	7	0	0	79	10	2.424
821004027	1	1	125	9	0	0	9	1	2	88	98	13	0	0	79	10	2.424
821004027	2	1	50	3	119	2	7	1	1	88	20	2	0	0	79	10	2.424
821004027	3	7	53	3	0	0	1	1	1	88	21	2	0	0	79	10	2.424
821004047	1	15	52	3	128	3	3	2	1	88	28	2	0	0	79	10	6.74
821004047	2	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821004047	3	1	53	3	0	0	1	1	1	88	29	2	0	0	79	10	6.74
821004067	1	1	50	3	530	7	1	1	1	88	62	9	0	0	79	10	2.424
821004067	2	0	54	3	0	0	0	0	0	88	62	9	0	0	79	10	2.424
821004107	1	14	6	1	143	4	9	3	4	88	7	7	0	1	79	10	6.74
821004167	1	5	52	3	0	0	1	1	1	88	21	2	0	0	79	10	6.74
821004167	2	1	50	3	111	2	3	2	1	88	20	2	0	0	79	10	6.74
821004167	3	5	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821004307	1	11	125	9	0	0	1	1	1	88	98	13	0	0	79	10	2.424
821004307	2	6	51	3	120	3	1	1	1	2	48	12	0	0	79	10	2.424
821004307	3	16	53	3	0	0	1	1	7	1	48	12	0	0	79	10	2.424
821004308	1	1	17	2	199	4	99	1	1	2	89	5	0	0	79	10	2.424
821004308	2	1	66	4	0	0	1	1	1	1	88	5	0	0	79	10	2.424
821004527	1	14	12	2	505	6	7	8	4	88	7	7	0	0	79	10	2.424
821004528	1	1	50	3	119	2	1	1	1	88	20	2	0	0	79	10	12.701
821004528	2	5	53	3	0	0	1	1	1	88	21	2	0	0	79	10	12.701
821004529	1	1	90	6	142	4	9	3	2	88	0	13	1	0	79	10	0
821004612	1	1	90	6	0	0	1	1	1	1	15	11	0	0	79	10	2.424
821004612	2	1	8	1	200	5	1	1	1	1	98	13	0	0	79	10	2.424
821004613	1	1	8	1	142	4	6	4	2	88	9	7	0	0	79	10	6.74
821004613	2	1	125	9	0	0	3	2	1	1	98	13	0	0	79	10	6.74
821004629	1	5	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821004629	2	5	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821004629	3	3	125	9	0	0	12	1	2	88	98	13	0	0	79	10	12.701
821004629	4	14	50	3	113	2	6	1	1	88	20	2	0	0	79	10	12.701
821004629	5	5	53	3	0	0	1	1	1	88	21	2	0	0	79	10	12.701
821004749	1	1	50	3	118	2	3	2	1	88	20	2	0	0	79	10	2.424
821004749	2	5	53	3	0	0	1	1	1	88	21	2	0	0	79	10	2.424
821004829	1	6	10	2	143	4	1	3	2	88	48	12	0	0	79	10	12.701
821004829	2	1	61	4	0	0	1	1	1	88	48	12	0	0	79	10	12.701
821004889	1	1	50	3	119	2	3	2	1	88	20	2	0	0	79	10	2.424
821004889	2	5	53	3	0	0	1	1	1	88	21	2	0	0	79	10	2.424
821004909	1	17	11	2	142	4	1	1	2	88	46	12	0	0	79	10	6.74
821004909	2	1	60	4	0	0	1	1	1	88	45	12	0	0	79	10	6.74
821004950	1	1	10	2	199	4	1	1	2	2	47	12	0	0	79	10	2.424
821004950	2	1	61	4	0	0	1	1	1	1	45	12	0	0	79	10	2.424
821005009	1	1	10	2	999	99	99	1	2	2	50	3	0	0	79	10	6.74
821005009	2	1	62	4	0	0	2	2	1	1	51	3	0	0	79	10	6.74
821005031	1	1	51	3	199	4	6	1	1	88	24	2	0	0	79	10	6.74
821005031	2	1	53	3	0	0	1	1	1	88	25	2	0	0	79	10	6.74
821005049	1	5	53	3	0	0	1	1	1	88	21	2	0	0	79	10	6.74
821005049	2	17	50	3	120	3	2	1	2	88	20	2	0	0	79	10	6.74
821005069	1	7	53	3	541	5	1	1	1	88	21	2	0	0	79	10	2.424
821005069	2	1	50	3	0	0	8	1	1	88	20	2	0	0	79	10	2.424
821005093	1	1	61	4	0	0	99	1	1	88	45	12	0	0	79	10	12.701
821005093	2	1	125	9	0	0	6	4	2	88	98	13	0	0	79	10	12.701
821005093	3	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005093	4	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005093	5	17	10	2	142	4	1	1	2	88	47	12	0	0	79	10	12.701
821005129	1	15	11	2	113	2	1	1	2	2	46	12	0	0	79	10	12.701
821005129	2	1	60	4	0	0	1	1	1	1	45	12	0	0	79	10	12.701
821005149	1	17	53	3	0	0	1	1	1	88	21	2	0	0	79	10	12.701
821005149	2	5	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005149	3	1	50	3	111	2	1	1	1	88	20	2	0	0	79	10	12.701
821005329	1	1	50	3	119	2	3	2	1	88	20	2	0	0	79	10	2.424
821005329	2	5	53	3	0	0	1	1	1	88	21	2	0	0	79	10	2.424
821005409	1	1	60	4	0	0	98	2	1	1	45	12	0	0	79	10	12.701
821005409	2	17	11	2	113	2	7	1	2	2	46	12	0	0	79	10	12.701
821005409	3	1	125	9	0	0	7	1	2	1	98	13	0	0	79	10	12.701
821005449	1	14	6	1	140	3	1	1	1	88	98	13	0	0	79	10	12.701
821005450	1	1	1	1	142	4	1	2	2	88	46	12	0	0	79	10	2.424
821005450	2	1	60	4	0	0	6	1	1	88	45	12	1	0	79	10	2.424
821005491	1	1	53	3	0	0	1	1	1	88	29	2	0	0	79	10	12.701
821005491	2	2	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005491	3	2	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005491	4	2	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005491	5	15	125	9	0	0	11	1	2	88	98	13	0	0	79	10	12.701
821005491	6	5	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005491	7	1	52	3	110	2	2	1	1	88	28	2	0	0	79	10	12.701
821005509	1	14	10	2	142	4	1	1	2	2	64	6	0	0	79	10	6.74
821005509	2	14	62	4	0	0	1	1	1	1	65	6	0	0	79	10	6.74
821005589	1	17	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821005589	2	17	53	3	0	0	2	1	1	88	21	2	0	0	79	10	6.74
821005589	3	1	50	3	113	2	9	3	1	88	20	2	1	0	79	10	6.74
821005589	4	1	125	9	0	0	3	2	1	88	98	13	0	0	79	10	6.74
821005589	5	1	125	9	0	0	7	1	1	88	98	13	0	1	79	10	6.74
821005669	1	5	53	3	0	0	1	1	1	88	21	2	0	0	79	10	12.701
821005669	2	5	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005669	3	2	50	3	113	2	2	1	1	88	20	2	0	0	79	10	12.701
821005709	1	17	10	2	113	2	98	2	2	2	47	12	0	0	79	10	12.701
821005709	2	1	61	4	0	0	3	2	1	1	45	12	0	0	79	10	12.701
821005752	1	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	2	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	3	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	4	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	5	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	6	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	7	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	8	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	9	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	10	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	11	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	12	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	13	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	14	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	15	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	16	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	17	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	18	99	125	9	0	0	99	9	3	88	98	13	0	0	79	10	6.74
821005752	19	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	20	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	21	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	22	99	125	9	0	0	99	9	9	99	98	13	0	0	79	10	6.74
821005752	23	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	24	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	25	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	26	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	27	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	28	99	125	9	0	0	99	9	9	88	98	13	0	0	79	10	6.74
821005752	29	99	6	1	522	7	99	9	3	88	43	8	0	0	79	10	6.74
821005752	30	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821005753	1	1	12	2	128	3	1	1	4	88	6	7	0	0	79	10	6.74
821005753	2	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821005769	1	1	13	2	100	1	1	1	4	88	1	1	0	0	79	10	6.74
821005770	1	1	6	1	120	3	2	4	4	88	0	13	1	0	79	10	12.701
821005809	1	14	125	9	0	0	1	1	1	88	98	13	0	0	79	10	2.424
821005809	2	14	6	1	143	4	1	1	1	88	98	13	1	0	79	10	2.424
821005810	1	1	61	4	0	0	1	1	1	88	45	12	0	0	79	10	12.701
821005810	2	1	1	1	200	5	1	8	2	88	47	12	0	0	79	10	12.701
821005849	1	1	53	3	0	0	1	1	2	88	25	2	0	0	79	10	6.74
821005849	2	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821005849	3	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821005849	4	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821005849	5	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821005849	6	1	51	3	100	1	1	1	1	88	24	2	0	0	79	10	6.74
821005929	1	5	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005929	2	14	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005929	3	15	10	2	113	2	1	1	2	88	47	12	0	0	79	10	12.701
821005929	4	14	61	4	0	0	1	1	1	88	45	12	0	0	79	10	12.701
821005929	5	5	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821005930	1	17	13	2	143	4	3	4	6	88	2	1	0	0	79	10	12.701
821005931	1	1	51	3	110	2	2	1	1	88	28	2	0	0	79	10	12.701
821005931	2	2	53	3	0	0	1	1	2	88	31	2	0	0	79	10	12.701
821005931	3	5	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821006029	1	17	50	3	0	0	3	2	1	88	20	2	0	0	79	10	12.701
821006029	2	0	53	3	138	3	0	0	0	2	21	2	0	0	79	10	12.701
821006094	1	1	61	4	0	0	1	1	1	1	44	12	0	0	79	10	6.74
821006094	2	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	6.74
821006094	3	6	1	1	200	5	1	1	2	2	45	12	0	0	79	10	6.74
821006149	1	98	61	4	0	0	1	1	5	88	32	2	0	0	79	10	12.701
821006149	2	1	5	1	120	3	1	8	4	88	32	2	1	0	79	10	12.701
821006209	1	1	6	1	142	4	8	4	2	88	98	13	0	0	79	10	6.74
821006210	1	1	17	2	113	2	1	1	1	2	89	5	0	0	79	10	6.74
821006210	2	1	125	9	0	0	1	1	1	1	98	13	0	0	79	10	6.74
821006210	3	5	125	9	0	0	1	1	1	1	98	13	0	0	79	10	6.74
821006210	4	1	66	4	0	0	1	1	1	1	88	5	0	0	79	10	6.74
821006309	1	15	6	1	128	3	99	3	2	2	46	12	0	0	79	10	6.74
821006309	2	1	125	9	0	0	8	2	2	88	98	13	0	0	79	10	6.74
821006309	3	1	125	9	0	0	3	2	1	88	98	13	0	0	79	10	6.74
821006309	4	1	125	9	0	0	98	2	2	88	98	13	0	0	79	10	6.74
821006309	5	1	60	4	0	0	1	1	1	1	45	12	0	0	79	10	6.74
821006389	1	1	6	1	143	4	1	3	3	88	47	12	0	0	79	10	12.701
821006389	2	1	61	4	0	0	6	1	1	88	45	12	0	0	79	10	12.701
821006389	3	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821006389	4	1	125	9	0	0	1	1	1	88	98	13	0	0	79	10	12.701
821006389	5	1	125	9	0	0	8	2	1	88	98	13	0	0	79	10	12.701
821006429	1	14	8	1	143	4	1	1	4	88	2	1	0	0	79	10	12.701
822006286	1	1	51	3	113	2	3	2	1	88	24	2	0	0	81	11	38.971
822006286	2	1	53	3	0	0	11	1	1	88	25	2	0	0	81	11	38.971
822006325	1	1	50	3	120	3	99	1	1	88	20	2	0	0	81	11	73.431
822006325	2	17	53	3	0	0	1	1	1	88	21	2	0	0	81	11	73.431
822006325	3	1	125	9	0	0	8	1	2	2	98	13	0	0	81	11	73.431
822006325	4	1	125	9	0	0	6	1	1	1	98	13	0	0	81	11	73.431
822006347	1	14	6	1	140	3	98	2	2	2	64	6	0	0	81	11	38.971
822006347	2	1	62	4	0	0	3	2	1	1	65	6	0	0	81	11	38.971
822006347	3	1	125	9	0	0	3	2	1	1	98	13	0	0	81	11	38.971
823003603	1	1	52	3	112	2	9	2	1	88	28	2	0	0	82	10	0
823003603	2	5	125	9	0	0	1	1	1	88	98	13	0	0	82	10	0
823003603	3	2	53	3	0	0	1	1	1	88	29	2	0	0	82	10	0
823003604	1	17	11	2	138	3	1	1	2	88	20	2	0	0	82	10	0
823003604	2	5	60	4	0	0	1	1	1	88	21	2	0	0	82	10	0
823003844	1	2	53	3	128	3	1	1	1	88	29	2	0	0	82	10	62.628
823003844	2	1	52	3	0	0	3	2	1	88	28	2	0	0	82	10	62.628
823003882	1	15	51	3	100	1	1	1	1	88	24	2	0	0	82	10	33.237
823003882	2	1	53	3	0	0	1	1	1	88	25	2	0	0	82	10	33.237
823003886	1	5	53	3	0	0	1	1	1	88	21	2	0	0	82	10	62.628
823003886	2	5	125	9	0	0	1	1	1	88	98	13	0	0	82	10	62.628
823003886	3	5	125	9	0	0	1	1	1	88	98	13	0	0	82	10	62.628
823003886	4	5	125	9	0	0	1	1	1	88	98	13	0	0	82	10	62.628
823003886	5	1	50	3	122	3	2	1	1	88	20	2	0	0	82	10	62.628
823004062	1	1	60	4	0	0	1	1	1	1	45	12	0	0	82	10	62.628
823004062	2	1	11	2	113	2	1	1	2	2	46	12	0	0	82	10	62.628
823004105	1	13	80	5	113	2	1	1	7	88	92	13	0	0	82	10	11.952
823004125	1	1	50	3	540	5	6	1	2	88	20	2	0	0	82	10	62.628
823004125	2	5	53	3	0	0	1	1	1	88	21	2	0	0	82	10	62.628
823004582	1	1	11	2	111	2	1	1	2	2	46	12	0	0	82	10	62.628
823004582	2	1	60	4	0	0	1	1	1	1	45	12	0	0	82	10	62.628
823004582	3	1	125	9	0	0	1	1	1	1	98	13	0	0	82	10	62.628
823004705	1	2	53	3	0	0	1	1	1	1	29	2	0	0	82	10	62.628
823004705	2	1	52	3	119	2	8	2	1	1	28	2	0	0	82	10	62.628
823004762	1	1	51	3	128	3	99	1	1	88	24	2	0	0	82	10	33.237
823004762	2	1	53	3	0	0	1	1	1	88	25	2	0	0	82	10	33.237
823004762	3	5	125	9	0	0	1	1	1	88	98	13	0	0	82	10	33.237
823004762	4	1	125	9	0	0	1	1	1	1	98	13	0	0	82	10	33.237
823004922	1	1	12	2	112	2	1	1	4	88	6	7	0	0	82	10	11.952
823005424	1	1	7	1	509	6	1	2	4	88	7	7	1	0	82	10	62.628
823005566	1	1	13	2	101	1	1	1	4	88	1	1	0	0	82	10	33.237
823005982	1	10	6	1	143	4	1	1	2	1	6	7	0	0	82	10	62.628
828004080	1	14	6	1	140	3	6	8	2	88	98	13	0	0	5	2	790.707
828004158	1	14	10	2	101	1	1	1	2	2	64	6	0	0	5	2	790.707
828004158	2	1	54	3	0	0	9	1	1	1	65	6	0	0	5	2	790.707
828004178	1	2	53	3	0	0	1	1	1	88	21	2	0	0	5	2	790.707
828004178	2	5	125	9	0	0	1	1	1	88	98	13	0	0	5	2	790.707
828004178	3	14	50	3	500	6	3	2	1	88	20	2	0	0	5	2	790.707
828004178	4	0	125	9	0	0	0	0	0	88	98	13	0	0	5	2	790.707
864004188	1	1	10	2	199	4	1	1	2	2	47	12	0	0	6	1	29.901
864004188	2	1	61	4	0	0	1	1	1	1	45	12	0	0	6	1	29.901
864004189	1	6	70	4	0	0	3	2	1	1	77	10	0	0	6	1	29.901
864004189	2	1	15	2	124	3	1	1	2	2	76	10	0	0	6	1	29.901
864004267	1	15	100	1	203	5	3	2	4	88	2	1	0	1	6	1	29.901
864004367	1	2	60	4	0	0	9	1	2	1	47	12	0	0	6	1	29.901
864004367	2	2	125	9	0	0	9	1	2	1	98	13	0	0	6	1	29.901
864004367	3	1	125	9	0	0	2	1	1	88	98	13	0	0	6	1	29.901
864004367	4	0	125	9	0	0	0	0	0	88	98	13	0	0	6	1	29.901
864004367	5	1	125	9	0	0	3	2	1	88	98	13	0	0	6	1	29.901
864004367	6	17	11	2	110	2	98	2	2	2	45	12	0	0	6	1	29.901
864004407	1	15	6	1	140	3	3	2	4	88	2	1	0	0	6	1	0
864004408	1	6	54	3	128	3	6	1	2	2	50	3	0	0	6	1	19.812
864004408	2	5	54	3	0	0	1	1	1	1	51	3	0	0	6	1	19.812
864004427	1	15	53	3	122	3	1	1	1	88	29	2	0	0	6	1	29.901
864004427	2	2	52	3	0	0	3	2	1	88	28	2	0	0	6	1	29.901
864004427	3	2	125	9	0	0	1	1	1	88	98	13	0	0	6	1	29.901
864004487	1	5	53	3	0	0	1	1	1	88	45	12	0	0	6	1	29.901
864004487	2	5	125	9	0	0	1	1	1	88	98	13	0	0	6	1	29.901
864004487	3	1	50	3	120	3	98	3	2	88	47	12	1	0	6	1	29.901
864004488	1	16	13	2	100	1	1	1	4	88	1	1	0	0	6	1	29.901
