CaseID	VehicleNumber	RoadRelation	Junction	Interchange	ENVTrafficFlow	FlowRestriction	IntersectionType	TravelLanes	AccessControl	Signage	FunctionalClass	Daylight	TrafficControl	Railroad	Functioning	RoadwayClass	RoadAlignment	RoadProfile	RoadSurface	SurfaceCondition	SurfaceDefect	DesignDefect	ShoulderType	ShoulderWidth	RumbleStrip	SightLineRestriction	SightLineDistance	AASHTODistance	ENVNoConditions	ENVRain	ENVSnow	ENVFog	ENVWindGusts	ENVHail	ENVSleet	ENVDust	ENVOtherConditions	PSU	PSUStrata	RATWeight
807005785	1	1	4	0	4	0	0	4	2	3	3	1	0	0	0	4	1	1	2	1	0	0	4	3	0	1	8887	8887	0	0	0	0	0	0	0	0	0	11	6	125.127
807005785	2	1	4	0	4	0	0	4	2	3	3	1	0	0	0	4	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	125.127
807005786	1	4	1	0	1	0	0	2	1	1	8	1	0	0	0	8	1	1	2	1	0	0	2	3	6	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	125.127
807005831	1	1	1	0	2	0	0	2	1	1	8	1	0	0	0	7	3	1	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	11	6	125.127
807005831	2	1	1	0	2	0	0	2	1	1	8	1	0	0	0	7	3	1	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	11	6	125.127
807005946	1	4	5	1	3	0	0	1	1	1	8	2	98	2	2	8	1	2	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	125.127
807005947	1	1	2	0	4	0	2	2	2	3	3	1	4	0	2	4	1	1	2	2	0	0	2	3	0	1	8887	8887	0	1	0	0	0	0	0	0	0	11	6	68.691
807005947	2	1	2	0	4	0	2	2	2	3	3	1	4	0	2	4	1	1	2	2	0	0	2	3	0	1	8887	8887	0	1	0	0	0	0	0	0	0	11	6	68.691
807005947	3	1	2	0	4	0	2	3	2	3	3	1	4	0	2	4	1	1	2	2	0	0	2	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	11	6	68.691
807005948	1	1	2	0	4	0	5	2	2	4	6	1	20	0	2	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	21.198
807005948	2	1	2	0	4	0	5	2	2	4	3	1	0	0	0	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	21.198
807006248	1	1	1	0	2	0	0	2	1	1	1	1	0	0	0	2	1	1	2	2	0	0	2	1	4	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	125.127
807006248	2	1	1	0	2	0	0	2	1	1	1	1	0	0	0	2	1	1	2	2	0	0	2	1	4	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	125.127
807006248	3	1	1	0	2	0	0	2	1	1	1	1	0	0	0	2	1	1	2	2	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	125.127
807006265	1	2	1	0	2	0	0	3	1	1	8	1	0	0	0	7	3	5	2	3	0	0	2	4	5	1	8887	8887	0	0	1	0	0	0	0	0	0	11	6	68.691
807006265	2	2	1	0	2	0	0	3	1	1	8	1	0	0	0	7	3	5	2	3	0	0	2	4	5	1	8887	8887	0	0	1	0	0	0	0	0	0	11	6	68.691
807006325	1	1	2	0	4	0	8	3	2	3	3	1	0	0	0	5	1	1	2	2	0	0	4	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	125.127
807006325	2	1	2	0	4	0	8	3	2	3	3	1	0	0	0	5	1	1	2	2	0	0	4	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	11	6	125.127
808004021	1	1	2	0	5	0	6	4	2	5	10	1	1	0	2	10	1	2	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	0
808004021	2	1	2	0	4	0	6	2	2	5	10	1	2	0	2	10	1	2	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	0
808004226	1	1	5	1	3	0	0	1	1	1	8	1	22	0	2	8	2	2	1	1	0	6	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	292.312
808004227	1	1	2	0	4	0	8	2	2	6	11	1	22	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808004227	2	1	2	0	4	0	8	2	2	6	11	1	22	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808004228	1	1	3	0	4	0	1	5	2	5	3	1	2	0	2	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	292.312
808004228	2	1	3	0	4	0	1	5	2	5	3	1	2	0	2	4	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	292.312
808004361	1	2	1	0	2	0	0	3	1	1	1	1	22	0	2	2	3	4	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808004361	2	1	1	0	2	0	0	3	1	1	1	1	22	0	2	2	3	4	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808004361	3	1	1	0	2	0	0	3	2	1	1	1	98	2	2	2	3	4	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808004521	1	4	1	0	2	0	0	2	1	2	2	1	0	0	0	2	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	0
808004521	2	4	1	0	2	0	0	2	1	2	2	1	0	0	0	2	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	0
808004725	1	1	4	0	5	0	88	5	2	3	10	1	0	0	0	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808004725	2	1	4	0	5	0	88	5	2	3	10	1	0	0	0	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808005489	1	1	1	0	2	1	0	2	1	2	9	1	40	0	2	8	1	1	1	1	0	0	1	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808005489	2	1	1	0	2	1	0	2	1	2	9	1	40	0	2	8	1	1	1	1	0	0	1	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808005602	1	2	1	0	2	0	0	3	1	1	1	2	0	0	0	1	1	1	2	1	0	0	2	3	5	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	0
808005621	1	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	2	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	292.312
808005621	2	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	2	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	292.312
808005724	1	1	1	0	4	0	0	2	2	3	3	1	0	0	0	5	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808005724	2	1	1	0	4	0	0	2	2	3	3	1	0	0	0	5	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808005785	1	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	12	5	49.52
808005785	2	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	12	5	49.52
808005785	3	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	12	5	49.52
808005786	1	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	49.52
808005786	2	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	49.52
808006003	1	1	5	1	2	0	0	3	1	1	8	3	0	0	0	7	1	1	1	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	49.52
808006085	1	1	1	0	1	0	0	2	1	1	8	2	0	0	0	8	1	1	1	4	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808006085	2	1	1	0	1	0	0	2	1	1	8	2	0	0	0	8	1	1	1	4	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808006121	1	1	5	1	2	8	0	2	1	1	8	1	0	0	0	8	1	1	1	3	0	0	1	3	0	1	8887	8887	0	0	1	0	0	0	0	0	0	12	5	292.312
808006121	2	1	5	1	2	8	0	2	1	1	8	1	0	0	0	8	2	1	1	3	0	0	1	3	0	1	8887	8887	0	0	1	0	0	0	0	0	0	12	5	292.312
808006241	1	1	1	0	2	0	0	3	1	1	8	1	0	0	0	7	1	1	1	2	0	0	2	3	0	1	8887	8887	0	1	0	0	0	0	0	0	0	12	5	160.472
808006241	2	1	1	0	2	0	0	3	1	1	8	1	0	0	0	7	2	1	1	2	0	0	2	3	0	1	8887	8887	0	1	0	0	0	0	0	0	0	12	5	160.472
808006265	1	1	5	1	1	0	0	3	1	1	1	2	0	0	0	2	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	0
808006265	2	1	5	1	1	0	0	3	1	1	1	2	0	0	0	2	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	0
808006265	3	1	5	1	1	0	0	3	1	1	1	2	0	0	0	2	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	0
808006301	1	1	1	0	2	1	0	2	1	1	1	1	0	0	0	1	1	1	1	1	0	8	4	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808006301	2	1	1	0	2	1	0	2	1	1	1	1	0	0	0	1	1	1	1	1	0	8	4	1	0	1	8887	8887	0	0	0	0	0	0	0	0	0	12	5	160.472
808006401	1	1	1	0	4	0	0	2	2	5	3	1	0	0	0	5	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	292.312
808006401	2	1	1	0	4	0	0	2	2	5	3	1	0	0	0	5	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	292.312
808006445	1	1	2	0	4	0	2	2	2	4	5	1	4	0	2	5	1	1	1	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808006445	2	2	1	0	4	0	0	2	2	3	3	1	0	0	0	5	1	4	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808006445	3	1	1	0	4	0	0	2	2	3	3	1	0	0	0	5	1	4	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808006445	4	1	2	0	4	0	2	2	2	3	3	1	4	0	2	5	1	2	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	160.472
808006501	1	1	5	1	3	0	0	1	1	1	8	1	0	0	0	8	1	1	1	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	0
808006705	1	1	5	1	3	1	0	1	1	1	8	3	40	0	2	8	2	1	1	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	12	5	292.312
809003721	1	1	1	0	4	0	0	2	2	3	2	1	0	0	0	5	1	1	2	1	0	0	2	3	0	9	9997	9997	1	0	0	0	0	0	0	0	0	13	6	41.321
809003721	2	1	1	0	4	0	0	2	2	3	2	1	0	0	0	5	1	1	2	1	0	0	2	3	0	9	9997	9997	1	0	0	0	0	0	0	0	0	13	6	41.321
809003721	3	1	1	0	4	0	0	2	2	3	3	1	0	0	0	5	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	41.321
809003801	1	1	4	1	2	0	0	4	1	2	9	1	0	0	0	2	1	4	1	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	243.914
809003861	1	1	1	0	1	0	0	4	1	2	1	1	0	0	0	1	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	41.321
809003921	1	1	4	1	1	0	0	4	1	2	9	1	0	0	0	8	1	1	1	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	243.914
809003921	2	1	4	1	1	0	0	4	1	2	9	1	0	0	0	2	1	1	1	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	243.914
809003921	3	1	4	1	1	0	0	4	1	2	9	1	0	0	0	2	1	1	1	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	243.914
809004346	1	1	2	0	4	0	2	2	2	4	3	1	20	0	2	5	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	41.321
809004346	2	1	2	0	4	0	3	2	2	4	4	1	0	0	0	5	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	41.321
809004381	1	1	1	0	4	8	0	5	2	3	2	1	0	0	0	4	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	133.902
809004381	2	1	1	0	4	0	0	5	2	3	2	1	0	0	0	4	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	133.902
809004566	1	1	4	0	4	0	0	2	2	4	3	2	0	0	0	5	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	133.902
809004566	2	1	4	0	4	0	0	2	2	4	3	2	0	0	0	5	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	133.902
809004621	1	1	1	0	1	0	0	2	1	2	2	2	0	0	0	2	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	243.914
809004621	2	1	1	0	1	0	0	2	1	2	2	2	0	0	0	2	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	13	6	243.914
810003305	1	1	2	0	4	0	1	3	2	6	3	1	2	0	2	10	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	0
810003525	1	1	1	0	1	0	0	6	1	6	3	1	0	0	0	7	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810003525	2	1	1	0	1	0	0	6	1	6	3	1	0	0	0	7	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004082	1	1	5	1	2	0	0	5	1	1	8	3	0	0	0	7	2	1	2	2	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810004082	2	1	5	1	2	0	0	5	1	1	8	3	0	0	0	7	2	1	2	2	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810004122	1	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	2	0	0	2	2	0	1	8887	8887	0	1	0	0	0	0	0	0	0	41	7	69.365
810004122	2	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	2	0	0	2	2	0	1	8887	8887	0	1	0	0	0	0	0	0	0	41	7	69.365
810004122	3	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	2	0	0	2	2	0	1	8887	8887	0	1	0	0	0	0	0	0	0	41	7	69.365
810004262	1	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004262	2	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004262	3	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004285	1	1	4	0	1	0	4	4	2	4	2	3	0	0	0	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004285	2	1	4	0	2	0	88	4	2	3	10	3	0	0	0	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004382	1	2	1	0	1	0	0	2	1	3	2	1	0	0	0	3	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810004422	1	1	2	0	1	0	1	4	2	4	11	1	3	0	9	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810004422	2	1	2	0	1	0	1	4	2	4	11	1	3	0	9	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810004423	1	1	1	0	2	0	0	4	1	3	9	1	0	0	9	7	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004423	2	1	1	0	2	0	0	4	1	3	9	1	0	0	9	7	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004522	1	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810004522	2	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810004622	1	1	1	0	2	0	0	3	1	3	9	3	0	0	0	7	1	2	2	2	0	0	2	3	0	2	9999	9999	1	0	0	0	0	0	0	0	0	41	7	111.86
810004622	2	1	7	0	2	0	88	3	1	3	9	3	0	0	0	7	1	4	2	2	0	0	2	2	0	2	9999	9999	1	0	0	0	0	0	0	0	0	41	7	111.86
810004723	1	1	1	0	2	0	0	6	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004723	2	1	1	0	2	0	0	6	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004723	3	1	1	0	2	0	0	6	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004822	1	1	1	0	4	1	0	2	2	6	13	4	0	0	0	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004822	2	1	1	0	4	1	0	2	2	6	13	4	0	0	0	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810004848	1	1	2	0	2	0	1	4	2	4	10	1	1	0	2	9	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810004848	2	1	2	0	2	0	1	4	2	4	10	1	1	0	2	9	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810004882	1	1	1	0	2	0	0	4	1	3	9	3	0	0	0	9	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810004882	2	1	1	0	2	0	0	4	1	3	10	3	0	0	0	9	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810004944	1	1	1	0	2	0	0	6	1	1	8	5	0	0	0	7	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810004944	2	1	1	0	2	0	0	6	1	1	8	5	0	0	0	7	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810004944	3	1	1	0	2	0	0	6	1	1	8	5	0	0	0	7	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810004944	4	1	1	0	2	0	0	6	1	1	8	5	0	0	0	7	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005026	1	1	4	0	3	0	0	1	2	6	13	1	0	0	0	12	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810005042	1	1	2	0	4	0	5	2	2	6	13	1	0	0	0	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810005106	1	1	1	0	1	0	0	3	2	3	10	1	0	0	0	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005107	1	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810005107	2	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810005122	1	1	2	0	1	0	1	4	2	3	10	1	3	0	2	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810005122	2	1	2	0	1	0	1	4	2	3	10	1	3	0	2	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810005162	1	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	9	9997	9997	1	0	0	0	0	0	0	0	0	41	7	111.86
810005162	2	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	9	9997	9997	1	0	0	0	0	0	0	0	0	41	7	111.86
810005162	3	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	9	9997	9997	1	0	0	0	0	0	0	0	0	41	7	111.86
810005162	4	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810005247	1	1	1	0	2	0	0	4	2	3	10	1	0	0	0	9	1	4	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810005247	2	1	1	0	2	0	0	4	2	3	10	1	0	0	0	9	1	4	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810005302	1	1	5	1	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005302	2	1	5	1	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005303	1	1	1	0	2	3	0	5	1	1	8	1	0	0	0	7	1	1	2	2	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005303	2	1	1	0	2	3	0	5	1	1	8	1	0	0	0	7	1	1	2	2	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005304	1	1	5	0	3	0	0	1	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005304	2	1	5	0	3	0	0	1	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005304	3	1	5	0	3	0	0	1	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005422	1	1	1	0	1	0	0	2	2	3	11	1	0	0	0	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005422	2	1	1	0	1	0	0	2	2	3	3	1	0	0	0	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005467	1	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810005467	2	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810005468	1	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810005468	2	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810005468	3	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810005482	1	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005482	2	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005482	3	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005502	1	1	4	0	4	0	88	5	2	5	11	1	0	0	0	4	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810005502	2	1	4	0	4	0	88	5	2	5	11	1	0	0	0	4	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
810005522	1	1	1	0	2	1	0	4	1	1	8	3	0	0	0	7	1	1	2	2	0	0	2	2	0	1	8887	8887	0	1	0	0	0	0	0	0	0	41	7	69.365
810005522	2	1	1	0	2	1	0	4	1	1	8	3	0	0	0	7	1	1	2	2	0	0	2	2	0	1	8887	8887	0	1	0	0	0	0	0	0	0	41	7	69.365
810005522	3	1	1	0	2	1	0	4	1	1	8	3	0	0	0	7	1	1	2	2	0	0	2	2	0	1	8887	8887	0	1	0	0	0	0	0	0	0	41	7	69.365
810005548	1	1	1	0	2	3	0	5	1	1	8	3	0	0	0	7	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
810005562	1	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005562	2	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005562	3	1	1	0	2	0	0	6	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005647	1	1	5	0	3	0	0	2	1	1	1	1	0	0	0	2	3	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	69.365
810005767	1	1	2	0	4	0	5	2	2	6	13	1	0	0	0	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	32.101
